CompanyID,Month,NumberOfEmployees,MarketingBudget,IndustryType,HistoricalSales,ProjectedSales
384,9,54,24495,Finance,261594,273622.9838046074
384,10,269,9434,Healthcare,61628,64072.93783889107
384,11,163,21991,Technology,153655,161166.78095907118
384,12,164,28472,Technology,251161,259691.14598429238
385,1,439,41030,Finance,318662,324929.61925182736
385,2,372,27849,Retail,219563,224636.2668533874
385,3,457,2541,Manufacturing,189018,193326.36986195203
385,4,484,3765,Retail,50610,51777.05511692149
385,5,243,44074,Retail,346455,359245.62210381817
385,6,60,38259,Manufacturing,176419,181928.97415463132
385,7,315,30283,Technology,312001,319931.1191594885
385,8,271,36851,Technology,280842,285325.2467531724
385,9,324,35625,Manufacturing,354020,357873.7082585912
385,10,134,1769,Healthcare,285612,290968.192397407
385,11,408,18806,Retail,293095,297285.923245848
385,12,254,25982,Finance,362477,377490.00033792906
386,1,39,3972,Technology,232370,235739.3460182885
386,2,435,19256,Finance,396336,411780.86890644964
386,3,494,39367,Manufacturing,91811,94145.41839868127
386,4,131,19653,Finance,120072,121625.1476005326
386,5,134,39043,Finance,165407,172438.31957145323
386,6,46,22133,Retail,300440,310410.1683408755
386,7,179,40339,Manufacturing,92974,94780.52763587912
386,8,133,26757,Finance,200928,210127.93995985258
386,9,366,38840,Technology,488046,493809.98556205066
386,10,44,43399,Manufacturing,131983,134368.3002939506
386,11,96,45013,Technology,357967,372314.9893042352
386,12,143,33069,Healthcare,411007,426779.4418001151
387,1,205,15706,Finance,303206,309746.416526697
387,2,283,39231,Manufacturing,412181,417325.42900591146
387,3,210,28909,Technology,266886,278715.22097535303
387,4,378,41218,Finance,117078,119717.86368279794
387,5,294,12095,Retail,419911,427397.39863103774
387,6,86,21343,Technology,117951,121565.31032037198
387,7,68,27469,Technology,421431,440989.2283528321
387,8,440,2313,Healthcare,193977,196254.65138121296
387,9,135,8847,Retail,333745,347305.78141439473
387,10,410,10166,Healthcare,153691,158747.2693150051
387,11,118,10930,Retail,268171,275416.4346013927
387,12,233,4285,Technology,222027,230855.50795053257
388,1,287,36863,Healthcare,253251,265567.3500525707
388,2,77,17704,Finance,98435,100321.82653583198
388,3,78,19705,Retail,467260,474617.42671214393
388,4,174,1555,Technology,323390,338432.57310350274
388,5,498,22323,Manufacturing,314602,326166.1790429689
388,6,314,6432,Retail,239579,246172.08012239175
388,7,406,2386,Retail,56028,57873.023488110695
388,8,171,45007,Finance,284823,296165.94957256055
388,9,374,11619,Retail,169247,176172.80319040988
388,10,351,7854,Retail,364045,381080.7650822496
388,11,318,43964,Finance,281324,288940.4848297309
388,12,388,49801,Finance,187378,191450.92997990455
389,1,352,8637,Healthcare,418699,433599.06155362556
389,2,444,22225,Technology,339822,348871.1594475587
389,3,396,46730,Technology,402588,416189.0080951365
389,4,51,27739,Healthcare,324507,333203.60325998184
389,5,363,48708,Technology,195138,198283.5916728322
389,6,425,11618,Retail,113804,117078.94568183184
389,7,118,37561,Healthcare,164433,170621.7176086092
389,8,60,8373,Healthcare,98544,102680.02494171204
389,9,259,36281,Technology,410391,422593.17656243243
389,10,350,21187,Manufacturing,50189,51022.61497887079
389,11,439,3327,Technology,323896,332507.5876161845
389,12,392,33391,Manufacturing,301768,314276.8138527481
390,1,30,42577,Healthcare,57482,59006.09906374442
390,2,309,19549,Manufacturing,328823,341272.64380581287
390,3,148,40220,Retail,306500,315783.4397373733
390,4,368,8642,Finance,435200,443751.2121619044
390,5,333,15435,Manufacturing,50799,52924.73598628257
390,6,394,34760,Finance,171691,173986.25768571402
390,7,101,39192,Retail,453150,467195.6612652199
390,8,456,5381,Finance,369702,376488.11732567416
390,9,289,32047,Retail,371367,376076.90845098096
390,10,134,20558,Finance,265692,273693.9409444609
390,11,492,31782,Finance,353700,364304.8053821673
390,12,406,5782,Technology,453125,470468.82884287246
391,1,120,26881,Manufacturing,141467,147095.97585175897
391,2,363,41228,Finance,422863,439401.8736913258
391,3,148,30409,Healthcare,141404,145134.56972277444
391,4,493,20462,Technology,93558,96857.56532453372
391,5,444,3983,Manufacturing,260454,269069.2478491036
391,6,282,32933,Technology,268865,276087.378062335
391,7,108,47950,Manufacturing,471229,487198.2476267429
391,8,261,3523,Retail,153018,160346.01902391357
391,9,347,10677,Finance,203947,207560.07401370344
391,10,113,11292,Healthcare,271325,283868.5945555603
391,11,223,16089,Technology,61408,62153.38384810721
391,12,258,5581,Technology,85607,87519.0810139549
392,1,161,12907,Technology,111684,114088.0885578372
392,2,259,6609,Technology,479497,496305.57760534284
392,3,284,45143,Finance,339470,344646.5773751935
392,4,174,23936,Manufacturing,63601,66481.7376184248
392,5,496,43725,Finance,174594,182126.3441843818
392,6,350,46723,Retail,313279,324582.93111700733
392,7,17,34988,Finance,203813,209588.35793196253
392,8,293,30506,Finance,61913,64842.61429748571
392,9,14,14163,Retail,60101,62699.15794741041
392,10,154,47057,Finance,199703,205688.61932069072
392,11,110,13537,Manufacturing,253156,262794.89803680946
392,12,173,23419,Healthcare,152820,157813.72941168398
393,1,383,43578,Retail,480086,496177.3734983548
393,2,156,10455,Technology,230057,235403.30446426306
393,3,73,10063,Manufacturing,470431,483830.46690553176
393,4,100,1834,Healthcare,310381,314454.7063123981
393,5,126,33214,Manufacturing,112110,114833.5944729007
393,6,363,28398,Manufacturing,283887,294627.3367896246
393,7,276,35492,Technology,69215,72546.22390205943
393,8,319,3413,Healthcare,272190,285397.35683411866
393,9,182,10505,Manufacturing,195096,201383.7323549916
393,10,56,38266,Technology,126949,131298.89352979898
393,11,149,3105,Retail,393999,400865.94845464785
393,12,255,3568,Technology,226555,235121.57113716519
394,1,158,43098,Finance,418423,423789.8405602878
394,2,255,38679,Technology,278644,284603.47832935606
394,3,404,34560,Technology,259229,268751.65648613835
394,4,496,15195,Technology,453727,463896.1134021933
394,5,485,47669,Manufacturing,171898,173959.7231186611
394,6,14,16762,Healthcare,463139,483181.25518065586
394,7,474,42294,Technology,191630,195925.04157068784
394,8,193,16898,Technology,50526,51158.79818364838
394,9,29,22577,Finance,51753,52425.35047510067
394,10,434,2214,Finance,469464,478886.30770858255
394,11,55,21803,Retail,326800,332395.0244620798
394,12,21,49114,Retail,335410,349152.4201001856
395,1,79,24698,Finance,114555,117174.5706386377
395,2,26,33980,Healthcare,112995,117762.01400922304
395,3,380,2658,Retail,264646,269132.76591759623
395,4,156,13270,Healthcare,128277,132088.77250057505
395,5,163,47797,Finance,152345,158061.21068444604
395,6,313,38792,Retail,408255,422984.69104180014
395,7,117,46807,Technology,115402,119330.88144659091
395,8,245,23301,Finance,497392,520765.87464910996
395,9,317,6141,Retail,304799,310633.1594598347
395,10,361,39756,Healthcare,435891,448858.22031008766
395,11,79,14777,Healthcare,222805,232911.36840475534
395,12,192,39346,Retail,64418,65262.89042368435
396,1,259,30441,Healthcare,304494,308219.6456941381
396,2,237,48819,Retail,349329,356082.260192418
396,3,111,29469,Retail,91745,94985.51127146061
396,4,84,4845,Healthcare,274489,280087.25395138323
396,5,426,45650,Manufacturing,234859,238994.77195485806
396,6,455,24290,Technology,392267,403388.59031354607
396,7,225,48015,Finance,233107,241159.43020066526
396,8,416,31699,Technology,399948,407923.88631223724
396,9,408,45252,Finance,495678,506596.620242114
396,10,420,34146,Finance,480569,497168.99326215853
396,11,212,4293,Technology,423199,443440.41217790055
396,12,201,45398,Retail,169097,175351.84207538393
397,1,258,47428,Healthcare,98302,102363.46172490598
397,2,251,17608,Manufacturing,172561,176818.49467044396
397,3,474,1737,Manufacturing,258051,263441.7303877408
397,4,188,17619,Manufacturing,465651,478768.7191556018
397,5,446,13470,Technology,107728,112283.31221485803
397,6,471,23372,Technology,410742,422346.2770987334
397,7,228,17117,Retail,313382,327129.7600822954
397,8,91,15779,Manufacturing,261929,274907.81224525976
397,9,101,30294,Retail,393754,398825.97150951927
397,10,444,22630,Manufacturing,194121,196414.812596365
397,11,184,41039,Technology,107193,108906.32876097568
397,12,248,13178,Healthcare,216656,222153.59985863604
398,1,269,20935,Healthcare,378778,384551.21623582754
398,2,400,48258,Healthcare,64679,67578.33830991614
398,3,374,23784,Healthcare,346649,350436.4349908912
398,4,172,24027,Finance,363485,371711.28661989304
398,5,57,32008,Manufacturing,100374,102119.28154963405
398,6,338,47631,Healthcare,359142,376115.61592445744
398,7,337,2823,Finance,236773,245481.33103883304
398,8,125,7852,Finance,225931,236432.54631481261
398,9,438,14072,Finance,439347,460828.0580755496
398,10,346,12133,Retail,83178,85663.68550850384
398,11,346,16111,Retail,470791,479911.5230878815
398,12,378,33312,Finance,462545,470754.7812564521
399,1,234,25161,Healthcare,284162,289537.42278297484
399,2,361,40287,Manufacturing,419517,435602.84754534636
399,3,337,2777,Technology,265101,268180.8981188454
399,4,156,25014,Retail,268438,271673.8705489102
399,5,72,15772,Healthcare,154139,159429.93179983986
399,6,303,47389,Healthcare,150290,155652.6907433266
399,7,332,45627,Technology,221140,229236.04972338674
399,8,452,19161,Technology,108951,111661.18011421726
399,9,334,43264,Healthcare,399773,416658.53023983695
399,10,22,8490,Technology,294924,304168.3879164274
399,11,440,42661,Healthcare,478387,485189.0054537327
399,12,198,25502,Technology,189334,197264.06000817154
400,1,296,36757,Technology,486486,509897.02540286275
400,2,217,42111,Healthcare,201857,204360.3200013487
400,3,123,33737,Finance,482685,495067.82683682756
400,4,489,18709,Healthcare,380975,392214.0070072367
400,5,31,45682,Manufacturing,393367,399605.34053918906
400,6,358,9998,Technology,95643,99919.0414757119
400,7,223,29906,Retail,248729,254043.3402809542
400,8,180,36490,Technology,53582,55796.02654347866
400,9,332,5656,Manufacturing,162781,168777.81611116204
400,10,63,37901,Retail,473496,489557.85219019384
400,11,403,26735,Retail,299957,305261.95369865885
400,12,307,30092,Healthcare,485805,494951.80495204934
401,1,329,2242,Finance,154004,155835.7137489836
401,2,135,42307,Healthcare,90000,91766.56474721615
401,3,286,2831,Retail,152592,156226.39725019198
401,4,473,29511,Retail,51085,53298.29911391248
401,5,213,8246,Finance,458816,470128.4327108568
401,6,203,32467,Technology,410138,426619.3427495968
401,7,178,19302,Finance,242811,249507.16679054554
401,8,161,4232,Healthcare,255253,265819.129649655
401,9,44,37526,Technology,429453,450518.0407048995
401,10,193,39765,Healthcare,419258,427472.7996779242
401,11,295,11972,Finance,484812,506383.0624631772
401,12,66,49136,Technology,382554,395894.79166050476
402,1,231,35592,Finance,233260,243218.28237832675
402,2,312,11683,Manufacturing,338969,351193.3868682326
402,3,172,24664,Retail,191985,197160.52784616113
402,4,28,37828,Technology,262823,267848.9635923564
402,5,379,34172,Retail,134269,135987.83238679962
402,6,273,19105,Manufacturing,326476,336734.1157422271
402,7,291,22700,Technology,104895,110099.16022741582
402,8,122,12017,Retail,447648,465339.79751724
402,9,497,37613,Retail,469786,480635.1541004671
402,10,336,21594,Technology,286641,298991.8424440665
402,11,39,12384,Retail,449319,467632.95487901045
402,12,144,31348,Retail,309830,316418.6687141881
403,1,76,17448,Technology,434190,438780.38675975037
403,2,74,10491,Retail,459116,465877.17431812605
403,3,301,14112,Retail,379711,396833.0224331832
403,4,34,32021,Healthcare,374857,391149.23038901115
403,5,46,45553,Healthcare,264241,270003.66286404396
403,6,10,1968,Manufacturing,108639,110964.72383664452
403,7,408,1368,Healthcare,287895,299904.4246184746
403,8,46,9424,Healthcare,452204,473687.9853934636
403,9,150,36010,Manufacturing,415747,432861.4290840733
403,10,241,36851,Retail,128488,132885.26372217314
403,11,145,26496,Retail,405049,413031.24151122186
403,12,398,31936,Healthcare,315121,324899.1783375045
404,1,197,14322,Manufacturing,427794,436067.7388814019
404,2,137,2469,Retail,285101,297166.60455524037
404,3,210,38493,Finance,366785,376130.11078203656
404,4,136,5259,Technology,444484,463751.44295193494
404,5,266,37390,Technology,426609,437387.0070749757
404,6,173,11292,Technology,104431,108917.9798613772
404,7,44,27841,Healthcare,328900,336574.12917631393
404,8,203,29365,Technology,201836,207407.74498276846
404,9,200,18207,Technology,240984,249326.75444987483
404,10,113,37199,Finance,483601,489796.6564172993
404,11,32,23912,Retail,196104,205502.9279060104
404,12,274,37919,Finance,276086,285181.44108271104
405,1,299,37981,Healthcare,226774,233648.15504045968
405,2,439,16235,Technology,192957,201365.2476994154
405,3,471,42757,Retail,321940,336308.3461305194
405,4,393,34547,Technology,416727,429599.8704639266
405,5,269,49119,Technology,213935,224009.30462674648
405,6,423,44810,Healthcare,131014,132663.40214738974
405,7,488,20276,Technology,213189,216286.42973696976
405,8,367,32923,Manufacturing,463969,479684.33953166276
405,9,84,6534,Retail,332469,340502.32692018605
405,10,364,27469,Retail,450237,463099.82384598104
405,11,81,37074,Manufacturing,305152,312208.0811799902
405,12,268,36670,Healthcare,103096,105795.98242834909
406,1,407,33563,Technology,252476,263308.69836568437
406,2,197,47159,Technology,194143,200693.19999473257
406,3,470,37486,Retail,376793,395592.62779032707
406,4,182,1021,Healthcare,320185,333464.7266381722
406,5,489,35268,Healthcare,263123,268634.5454311214
406,6,299,42802,Healthcare,90058,91910.83570448923
406,7,54,16799,Technology,98263,100565.8848686603
406,8,70,27336,Healthcare,272574,284493.7643871231
406,9,92,4641,Manufacturing,154820,156537.18696294882
406,10,132,22596,Finance,157645,160672.92710830635
406,11,367,33959,Healthcare,225542,235961.30441445144
406,12,25,14306,Finance,268898,278469.6548747966
407,1,75,47182,Technology,340367,346859.12061417627
407,2,433,9587,Healthcare,345719,352206.693170896
407,3,154,32359,Retail,489015,510778.47764127556
407,4,384,22498,Technology,290776,304079.0893290707
407,5,171,5662,Manufacturing,333805,340562.96355274436
407,6,243,38094,Manufacturing,348576,357924.9527430754
407,7,389,42833,Finance,280119,292271.63494835305
407,8,153,28197,Finance,474363,493736.126064052
407,9,367,21719,Retail,79114,82480.82635419478
407,10,197,25665,Retail,56030,57752.13402519399
407,11,331,44239,Manufacturing,402195,420881.76877932396
407,12,459,26032,Healthcare,228501,233765.22014980527
408,1,483,13641,Manufacturing,359887,365741.240576557
408,2,22,42964,Manufacturing,276941,287561.49163651385
408,3,193,31028,Retail,437900,451726.33195077686
408,4,120,46494,Finance,377759,394449.688617588
408,5,424,16651,Retail,97577,98869.54104207369
408,6,299,9536,Retail,422580,441066.90143379435
408,7,304,46712,Retail,52966,54117.04578407433
408,8,460,7273,Manufacturing,441500,457479.7510821901
408,9,401,7284,Healthcare,425982,430925.5856731653
408,10,224,26692,Manufacturing,53728,55575.343355512
408,11,471,9817,Technology,218376,226825.15689591898
408,12,129,29955,Retail,492493,504682.20597570064
409,1,391,27555,Retail,285189,290498.2005449202
409,2,64,21378,Technology,182019,187753.54992498804
409,3,36,42182,Retail,393524,410574.46312498936
409,4,127,18127,Retail,378274,386952.3221364923
409,5,230,18952,Retail,71414,72849.33369652739
409,6,240,12539,Technology,143005,146030.6157524693
409,7,62,47761,Manufacturing,462655,484846.3794483064
409,8,304,47219,Retail,403886,413729.13665601943
409,9,330,15692,Healthcare,227857,230168.42005152904
409,10,410,19120,Technology,349117,363524.0979311695
409,11,242,14334,Finance,399235,414394.348916629
409,12,167,29615,Technology,254390,258242.15923329396
410,1,446,8903,Manufacturing,249268,261580.88449493443
410,2,278,29527,Technology,295389,305527.48641575966
410,3,30,16629,Finance,286232,294827.8846100364
410,4,412,18740,Healthcare,187161,191894.07161390272
410,5,62,34782,Finance,251926,263501.22130472504
410,6,284,27708,Technology,374379,381776.18216840003
410,7,322,11860,Finance,79400,81101.6020270984
410,8,290,18438,Technology,196477,199403.80632261428
410,9,223,2764,Healthcare,429384,446715.98374953406
410,10,40,7009,Healthcare,102763,106238.64722809388
410,11,346,21842,Manufacturing,473425,489693.1360471724
410,12,192,43372,Healthcare,254670,259442.21458670907
411,1,32,49780,Retail,198496,205651.13282272677
411,2,41,34435,Finance,418954,435971.21513231454
411,3,455,4370,Finance,401667,411433.75049883977
411,4,83,39744,Technology,159955,166681.72929649582
411,5,19,21454,Healthcare,201628,206457.31795138138
411,6,493,42381,Manufacturing,405281,421624.1745527579
411,7,465,39367,Manufacturing,462546,467795.5290513655
411,8,63,4650,Manufacturing,262338,270745.0367688558
411,9,61,46117,Retail,184308,193298.74005353666
411,10,157,26708,Healthcare,250288,262614.6299446238
411,11,169,43662,Manufacturing,342456,349740.074438744
411,12,379,4190,Retail,425831,437607.7666541536
412,1,23,49113,Finance,464407,470220.96525257395
412,2,187,9789,Technology,159602,166773.50077505235
412,3,421,33125,Healthcare,264529,273190.4429239211
412,4,375,34159,Healthcare,348784,357644.51820814353
412,5,62,18459,Finance,412315,418298.0297129382
412,6,417,36418,Healthcare,374437,392361.558083184
412,7,344,47368,Healthcare,164124,169246.1068401829
412,8,31,48085,Healthcare,296921,303250.499745249
412,9,39,19768,Healthcare,479904,491425.8256724253
412,10,200,16563,Retail,252301,257555.89677775354
412,11,269,28885,Retail,135802,140429.09902649582
412,12,214,22885,Technology,290324,304026.869806996
413,1,68,7895,Healthcare,404168,422059.60884411563
413,2,480,24958,Finance,205194,211024.6357340863
413,3,273,2531,Manufacturing,222296,231868.0600896826
413,4,475,6481,Technology,275612,283032.6379162213
413,5,21,24932,Manufacturing,449547,458579.42672826495
413,6,128,22360,Manufacturing,268174,281404.7946048584
413,7,424,44642,Healthcare,423555,432939.0739540753
413,8,471,25829,Finance,92262,94379.31779997257
413,9,299,20932,Manufacturing,428358,449599.294298372
413,10,347,39931,Manufacturing,156435,158837.38789573475
413,11,257,39032,Technology,136314,141823.99720166213
413,12,363,16890,Finance,240664,252079.2976682995
414,1,136,19807,Finance,214998,221549.37600716905
414,2,84,12767,Manufacturing,398431,402455.4999214806
414,3,370,9071,Finance,169318,173551.34921197372
414,4,213,27149,Technology,442278,448674.56043255905
414,5,58,16540,Technology,437102,448749.67835877766
414,6,88,36676,Technology,67528,70337.23708640721
414,7,450,5712,Healthcare,50068,51447.29639318057
414,8,488,27201,Manufacturing,381397,391800.3678202388
414,9,250,45958,Finance,392898,405577.43887609843
414,10,358,20899,Technology,225040,232526.54596766472
414,11,163,20787,Manufacturing,403082,420919.1251497323
414,12,283,21982,Manufacturing,491839,502823.83923499717
415,1,105,23606,Healthcare,92129,96078.28007659844
415,2,223,11150,Finance,304935,314887.2703062964
415,3,303,21393,Finance,426140,435524.1064926586
415,4,218,38259,Technology,275760,281772.95831580466
415,5,352,47687,Technology,111321,114042.29758166906
415,6,97,47936,Manufacturing,61526,63673.73297781747
415,7,315,28750,Finance,273524,278784.5419203399
415,8,273,9593,Finance,289583,303139.34815158957
415,9,434,18358,Technology,207781,214637.04646612273
415,10,399,17607,Retail,157535,164907.73741716266
415,11,334,38381,Manufacturing,65063,65834.39827128942
415,12,437,25811,Finance,185795,190199.16918299557
416,1,386,29074,Healthcare,54213,54804.58886835432
416,2,329,21595,Healthcare,334941,341937.94180802914
416,3,166,45194,Retail,282842,295422.8853851757
416,4,165,27853,Technology,134946,136493.07338856166
416,5,148,9183,Technology,138918,142730.7273130438
416,6,130,21661,Technology,226289,229616.05539241267
416,7,74,42169,Healthcare,73655,75619.6459503129
416,8,116,37495,Technology,259062,270345.2027649079
416,9,156,14703,Healthcare,193659,200422.1225303079
416,10,146,31815,Retail,334699,347909.6544810433
416,11,420,30565,Manufacturing,78071,79941.90629589057
416,12,171,23942,Finance,332383,348262.89956242224
417,1,437,43986,Retail,173441,180096.0150722884
417,2,461,34161,Healthcare,409282,420280.20657417644
417,3,109,49760,Retail,361295,371071.1339999214
417,4,347,42803,Finance,52203,54643.35280564696
417,5,408,10716,Manufacturing,194707,201143.27114578898
417,6,316,42563,Finance,233643,242581.05230957505
417,7,150,34349,Healthcare,182216,187077.77961879567
417,8,92,48098,Finance,475915,484932.49968572
417,9,186,43899,Retail,265691,276037.6376739716
417,10,207,1132,Technology,403807,417662.8097582839
417,11,121,48752,Retail,441988,455271.38148132747
417,12,65,4385,Healthcare,324357,335696.7924013514
418,1,469,37538,Manufacturing,66944,68171.17881093937
418,2,188,36036,Finance,116723,121597.06630570117
418,3,430,34743,Manufacturing,249741,261710.21508354307
418,4,410,41373,Healthcare,118947,124376.23182757264
418,5,195,8213,Finance,215529,220455.43899001105
418,6,480,45223,Retail,85191,87426.43151326693
418,7,227,27119,Retail,297129,309708.280677462
418,8,422,3835,Healthcare,301767,311968.1384487019
418,9,426,3738,Finance,122264,126166.24846166727
418,10,325,43317,Retail,238996,250244.5089469049
418,11,484,5134,Healthcare,476960,491956.09861550457
418,12,226,26892,Healthcare,496640,511835.9658332097
419,1,129,40601,Manufacturing,259409,262439.0900296726
419,2,448,9353,Retail,476102,482185.0021127472
419,3,403,16690,Finance,411990,416232.18370575
419,4,184,2909,Retail,431694,451780.6221122176
419,5,32,26703,Retail,134963,138517.31355183877
419,6,222,15496,Retail,313116,322115.7225539756
419,7,414,13062,Healthcare,411363,429387.0664368991
419,8,244,10850,Technology,187693,194143.98070933443
419,9,22,28701,Technology,272621,281993.7273883839
419,10,110,35731,Manufacturing,99738,101918.41003659961
419,11,426,6153,Retail,238766,249118.01867233848
419,12,33,11481,Technology,366921,373024.0700255355
420,1,373,34734,Manufacturing,326674,330635.2435949402
420,2,20,1889,Healthcare,188426,191754.38216975148
420,3,282,20445,Retail,358673,366100.9344587812
420,4,461,7461,Finance,415039,423876.1939656301
420,5,440,39934,Healthcare,363858,377255.44947864907
420,6,290,29205,Manufacturing,269831,274880.34304893896
420,7,103,24351,Healthcare,174750,181227.34154841996
420,8,210,17006,Finance,484448,491058.4319623507
420,9,30,45149,Healthcare,495295,503164.2957187795
420,10,349,11940,Manufacturing,170883,176069.78742329945
420,11,476,12258,Finance,193622,202698.1923634598
420,12,220,25485,Finance,307391,321033.84362768946
421,1,149,24763,Healthcare,400340,419856.6301259021
421,2,302,41048,Finance,372529,385947.18262836046
421,3,307,2067,Healthcare,376880,390836.84427419584
421,4,410,21607,Retail,342412,354396.7350044052
421,5,110,44883,Finance,185362,191833.49844715366
421,6,313,10018,Healthcare,498250,506164.608477197
421,7,368,49521,Retail,342282,353149.3022957481
421,8,37,47946,Finance,300927,308583.4006003931
421,9,50,16187,Retail,436794,448893.8440251291
421,10,364,38375,Finance,325576,335650.63120697334
421,11,312,4985,Manufacturing,117058,118829.77196315312
421,12,155,44052,Manufacturing,108175,110812.25342437813
422,1,265,20563,Healthcare,83329,84373.77753833146
422,2,471,48322,Technology,455544,477950.71755220566
422,3,236,38306,Manufacturing,477463,484501.33992898173
422,4,245,19608,Technology,318821,325306.1346267056
422,5,370,40139,Retail,100357,104938.46936980692
422,6,389,2726,Retail,105812,108913.18061650624
422,7,464,27582,Technology,91616,93029.22151418055
422,8,498,6791,Healthcare,492957,505462.9353336105
422,9,22,9458,Finance,496694,503962.9775002759
422,10,219,18221,Technology,235128,239362.3354784994
422,11,238,49506,Technology,357678,361999.17726389307
422,12,406,21968,Technology,260128,267289.0896680827
423,1,109,18070,Technology,114162,118987.10771713595
423,2,40,28937,Technology,356855,368787.7912505981
423,3,395,42831,Healthcare,203877,210860.56447385147
423,4,25,43933,Manufacturing,408124,415479.7662677477
423,5,146,48307,Finance,332287,340180.728139712
423,6,338,49340,Manufacturing,158380,165318.57777625244
423,7,175,38415,Technology,243545,246836.327376472
423,8,468,43770,Manufacturing,197089,205823.43778403508
423,9,319,21802,Healthcare,91423,94106.04573084823
423,10,449,44601,Retail,91713,95701.22209476483
423,11,479,11420,Manufacturing,124310,127134.35511979672
423,12,490,7642,Finance,314349,321753.0877194868
424,1,109,20775,Healthcare,365410,380049.85739735834
424,2,118,29754,Retail,193414,201421.30999521932
424,3,352,44310,Healthcare,244262,248948.3587334092
424,4,182,5357,Technology,131863,138313.05926019963
424,5,246,22263,Retail,202272,204978.31929463238
424,6,171,49367,Finance,188260,190658.45471334428
424,7,402,14201,Retail,438377,453202.98405537906
424,8,225,3739,Finance,314952,327206.6660116483
424,9,273,14231,Technology,325995,341784.7129478678
424,10,272,43278,Finance,443126,454734.94016249105
424,11,301,43495,Healthcare,246000,248708.86746445796
424,12,283,22168,Manufacturing,458274,473908.4086825385
425,1,12,33624,Healthcare,64620,66015.00627404371
425,2,37,11635,Healthcare,495971,509519.8786658562
425,3,335,10964,Retail,112995,116332.73436587327
425,4,437,28785,Technology,86681,87771.49070445534
425,5,158,30510,Manufacturing,376653,387741.38988405693
425,6,37,18261,Finance,117703,120887.19414967473
425,7,497,20254,Retail,248752,258329.3924431428
425,8,319,12392,Technology,289128,299486.4837430801
425,9,447,13336,Manufacturing,354280,360447.5289850552
425,10,74,12939,Healthcare,272452,277423.0384217704
425,11,365,28412,Technology,405843,413976.1940244931
425,12,30,17676,Technology,400600,407473.501855322
426,1,261,10843,Technology,133086,137915.4950356431
426,2,244,46591,Healthcare,217415,228237.3114964331
426,3,236,26112,Finance,429673,445177.4638797802
426,4,22,31598,Retail,330398,341719.8347799404
426,5,322,36454,Finance,373417,383274.1323635263
426,6,58,34001,Manufacturing,167574,171344.95297192663
426,7,127,28228,Retail,164847,172502.9810241905
426,8,63,15429,Manufacturing,155547,163131.48338068757
426,9,147,19758,Healthcare,62926,64805.66550500133
426,10,62,3272,Finance,280431,286490.558606216
426,11,53,18350,Technology,401671,418061.1402910769
426,12,312,23538,Retail,419531,425949.0991971669
427,1,62,4400,Technology,339707,353507.0973378089
427,2,83,16371,Manufacturing,473904,494167.15641518566
427,3,55,38310,Technology,215202,218429.20314766624
427,4,22,37291,Technology,313069,328432.69172698684
427,5,174,19147,Healthcare,101595,106615.87484568071
427,6,111,4291,Healthcare,180249,188805.19997717105
427,7,289,36256,Finance,66321,68300.11098378531
427,8,267,11892,Manufacturing,453985,462993.40877926187
427,9,479,35326,Healthcare,217820,225069.13046246793
427,10,346,38458,Healthcare,221100,227024.89486744138
427,11,365,39889,Finance,328295,334282.4264126973
427,12,407,45966,Retail,126133,129531.91306297311
428,1,147,38207,Finance,84187,87264.50574384756
428,2,172,41288,Technology,93835,95039.51602070415
428,3,418,26995,Technology,312203,319488.794012218
428,4,396,6409,Healthcare,266789,269646.78923646524
428,5,120,43438,Healthcare,77235,80322.84141457331
428,6,111,45874,Finance,144208,149345.79225281876
428,7,26,45702,Finance,117114,118578.73137533943
428,8,277,30823,Manufacturing,226438,237440.50974084603
428,9,191,8869,Technology,179191,181145.05317772648
428,10,381,36724,Finance,424975,439253.49102944706
428,11,33,23401,Retail,434033,451852.09394188115
428,12,38,26958,Manufacturing,307057,319804.73312778294
429,1,180,11766,Finance,131583,133079.2836398704
429,2,418,20768,Healthcare,82160,85960.44269190953
429,3,237,31794,Finance,411155,430371.5898868478
429,4,387,27145,Healthcare,317421,327723.0937454814
429,5,197,11086,Healthcare,444996,458026.96380687936
429,6,355,44203,Technology,489795,495571.9843628298
429,7,239,27442,Technology,429245,443186.09023606597
429,8,330,17412,Finance,292521,300236.28913514037
429,9,349,26596,Finance,372894,388149.9348993697
429,10,128,11255,Retail,106902,109698.05844269026
429,11,165,43406,Manufacturing,261270,271026.66657290986
429,12,281,41524,Manufacturing,166849,169194.28391166343
430,1,184,24332,Finance,147052,149304.55589282708
430,2,474,45624,Technology,177894,180667.08418621364
430,3,113,16764,Retail,213233,215753.63155595193
430,4,101,28563,Manufacturing,487715,503152.71818395087
430,5,195,23139,Finance,212958,221850.85116011204
430,6,469,37370,Technology,452016,467572.78522595187
430,7,292,6062,Technology,99460,102742.00051668349
430,8,190,45645,Technology,441568,458005.3498726775
430,9,179,8244,Healthcare,120975,123828.29371834548
430,10,196,7372,Technology,445580,456486.97980980074
430,11,184,40873,Finance,66568,68070.49327593482
430,12,231,20965,Retail,219164,227598.38568639685
431,1,242,45997,Finance,112679,114534.3288553219
431,2,171,17956,Technology,115781,116999.13319919643
431,3,430,41473,Retail,320574,331424.74318846466
431,4,143,14894,Manufacturing,88692,92922.18752004026
431,5,400,46048,Manufacturing,80086,82839.06169762263
